,asin,data_date,ordered_units
696,B074NYJL9J,2020-02-21,12
697,B074NYJL9J,2020-02-22,19
698,B074NYJL9J,2020-02-23,29
699,B074NYJL9J,2020-02-24,42
700,B074NYJL9J,2020-02-25,26
701,B074NYJL9J,2020-02-26,19
702,B074NYJL9J,2020-02-27,17
703,B074NYJL9J,2020-02-28,12
704,B074NYJL9J,2020-02-29,8
705,B074NYJL9J,2020-03-01,13
706,B074NYJL9J,2020-03-02,24
707,B074NYJL9J,2020-03-03,23
708,B074NYJL9J,2020-03-04,19
709,B074NYJL9J,2020-03-05,21
710,B074NYJL9J,2020-03-06,25
711,B074NYJL9J,2020-03-07,23
712,B074NYJL9J,2020-03-08,19
713,B074NYJL9J,2020-03-09,21
714,B074NYJL9J,2020-03-10,18
715,B074NYJL9J,2020-03-11,14
716,B074NYJL9J,2020-03-12,26
717,B074NYJL9J,2020-03-13,40
718,B074NYJL9J,2020-03-14,25
719,B074NYJL9J,2020-03-15,22
720,B074NYJL9J,2020-03-16,19
721,B074NYJL9J,2020-03-17,19
722,B074NYJL9J,2020-03-18,24
723,B074NYJL9J,2020-03-19,32
724,B074NYJL9J,2020-03-20,19
725,B074NYJL9J,2020-03-21,21
726,B074NYJL9J,2020-03-22,12
727,B074NYJL9J,2020-03-23,18
728,B074NYJL9J,2020-03-24,22
729,B074NYJL9J,2020-03-25,54
730,B074NYJL9J,2020-03-26,36
731,B074NYJL9J,2020-03-27,40
732,B074NYJL9J,2020-03-28,42
733,B074NYJL9J,2020-03-29,39
734,B074NYJL9J,2020-03-30,54
735,B074NYJL9J,2020-03-31,47
736,B074NYJL9J,2020-04-01,57
737,B074NYJL9J,2020-04-02,58
738,B074NYJL9J,2020-04-03,56
739,B074NYJL9J,2020-04-04,37
740,B074NYJL9J,2020-04-05,49
741,B074NYJL9J,2020-04-06,64
742,B074NYJL9J,2020-04-07,59
743,B074NYJL9J,2020-04-08,52
744,B074NYJL9J,2020-04-09,47
745,B074NYJL9J,2020-04-10,47
746,B074NYJL9J,2020-04-11,57
747,B074NYJL9J,2020-04-12,41
748,B074NYJL9J,2020-04-13,47
749,B074NYJL9J,2020-04-14,39
750,B074NYJL9J,2020-04-15,64
751,B074NYJL9J,2020-04-16,59
752,B074NYJL9J,2020-04-17,57
753,B074NYJL9J,2020-04-18,57
754,B074NYJL9J,2020-04-19,35
755,B074NYJL9J,2020-04-20,65
756,B074NYJL9J,2020-04-21,55
757,B074NYJL9J,2020-04-22,61
758,B074NYJL9J,2020-04-23,60
759,B074NYJL9J,2020-04-24,57
760,B074NYJL9J,2020-04-25,38
761,B074NYJL9J,2020-04-26,50
762,B074NYJL9J,2020-04-27,66
763,B074NYJL9J,2020-04-28,41
764,B074NYJL9J,2020-04-29,57
765,B074NYJL9J,2020-04-30,86
766,B074NYJL9J,2020-05-01,78
767,B074NYJL9J,2020-05-02,58
768,B074NYJL9J,2020-05-03,82
769,B074NYJL9J,2020-05-04,106
770,B074NYJL9J,2020-05-05,112
771,B074NYJL9J,2020-05-06,153
772,B074NYJL9J,2020-05-07,108
773,B074NYJL9J,2020-05-08,77
774,B074NYJL9J,2020-05-09,46
775,B074NYJL9J,2020-05-10,44
776,B074NYJL9J,2020-05-11,30
777,B074NYJL9J,2020-05-12,30
778,B074NYJL9J,2020-05-13,36
779,B074NYJL9J,2020-05-14,42
780,B074NYJL9J,2020-05-15,27
781,B074NYJL9J,2020-05-16,42
782,B074NYJL9J,2020-05-17,22
783,B074NYJL9J,2020-05-18,35
784,B074NYJL9J,2020-05-19,28
785,B074NYJL9J,2020-05-20,22
786,B074NYJL9J,2020-05-21,21
787,B074NYJL9J,2020-05-22,26
788,B074NYJL9J,2020-05-23,15
789,B074NYJL9J,2020-05-24,20
790,B074NYJL9J,2020-05-25,28
791,B074NYJL9J,2020-05-26,0
792,B074NYJL9J,2020-05-27,0
793,B074NYJL9J,2020-05-28,0
794,B074NYJL9J,2020-05-29,0
795,B074NYJL9J,2020-05-30,0
796,B074NYJL9J,2020-05-31,0
797,B074NYJL9J,2020-06-01,0
798,B074NYJL9J,2020-06-02,0
799,B074NYJL9J,2020-06-03,0
800,B074NYJL9J,2020-06-04,0
801,B074NYJL9J,2020-06-05,0
802,B074NYJL9J,2020-06-06,0
803,B074NYJL9J,2020-06-07,0
804,B074NYJL9J,2020-06-08,0
805,B074NYJL9J,2020-06-09,0
806,B074NYJL9J,2020-06-10,0
807,B074NYJL9J,2020-06-11,0
808,B074NYJL9J,2020-06-12,0
809,B074NYJL9J,2020-06-13,0
810,B074NYJL9J,2020-06-14,0
811,B074NYJL9J,2020-06-15,0
812,B074NYJL9J,2020-06-16,0
813,B074NYJL9J,2020-06-17,0
814,B074NYJL9J,2020-06-18,0
815,B074NYJL9J,2020-06-19,0
816,B074NYJL9J,2020-06-20,0
817,B074NYJL9J,2020-06-21,0
818,B074NYJL9J,2020-06-22,0
819,B074NYJL9J,2020-06-23,0
820,B074NYJL9J,2020-06-24,0
821,B074NYJL9J,2020-06-25,0
822,B074NYJL9J,2020-06-26,0
823,B074NYJL9J,2020-06-27,0
824,B074NYJL9J,2020-06-28,0
825,B074NYJL9J,2020-06-29,0
826,B074NYJL9J,2020-06-30,0
827,B074NYJL9J,2020-07-01,0
828,B074NYJL9J,2020-07-02,0
829,B074NYJL9J,2020-07-03,0
830,B074NYJL9J,2020-07-04,0
831,B074NYJL9J,2020-07-05,0
832,B074NYJL9J,2020-07-06,0
833,B074NYJL9J,2020-07-07,0
834,B074NYJL9J,2020-07-08,0
835,B074NYJL9J,2020-07-09,0
836,B074NYJL9J,2020-07-10,0
837,B074NYJL9J,2020-07-11,0
838,B074NYJL9J,2020-07-12,0
839,B074NYJL9J,2020-07-13,0
840,B074NYJL9J,2020-07-14,0
841,B074NYJL9J,2020-07-15,0
842,B074NYJL9J,2020-07-16,0
843,B074NYJL9J,2020-07-17,0
844,B074NYJL9J,2020-07-18,0
845,B074NYJL9J,2020-07-19,0
846,B074NYJL9J,2020-07-20,0
847,B074NYJL9J,2020-07-21,0
848,B074NYJL9J,2020-07-22,0
849,B074NYJL9J,2020-07-23,0
850,B074NYJL9J,2020-07-24,0
851,B074NYJL9J,2020-07-25,0
852,B074NYJL9J,2020-07-26,0
853,B074NYJL9J,2020-07-27,0
854,B074NYJL9J,2020-07-28,0
855,B074NYJL9J,2020-07-29,0
856,B074NYJL9J,2020-07-30,1
857,B074NYJL9J,2020-07-31,3
858,B074NYJL9J,2020-08-01,5
859,B074NYJL9J,2020-08-02,2
860,B074NYJL9J,2020-08-03,5
861,B074NYJL9J,2020-08-04,13
862,B074NYJL9J,2020-08-05,16
863,B074NYJL9J,2020-08-06,17
864,B074NYJL9J,2020-08-07,17
865,B074NYJL9J,2020-08-08,14
866,B074NYJL9J,2020-08-09,18
867,B074NYJL9J,2020-08-10,18
868,B074NYJL9J,2020-08-11,18
869,B074NYJL9J,2020-08-12,25
870,B074NYJL9J,2020-08-13,19
871,B074NYJL9J,2020-08-14,19
872,B074NYJL9J,2020-08-15,17
873,B074NYJL9J,2020-08-16,20
874,B074NYJL9J,2020-08-17,27
875,B074NYJL9J,2020-08-18,21
876,B074NYJL9J,2020-08-19,20
877,B074NYJL9J,2020-08-20,18
878,B074NYJL9J,2020-08-21,18
879,B074NYJL9J,2020-08-22,17
880,B074NYJL9J,2020-08-23,17
881,B074NYJL9J,2020-08-24,22
882,B074NYJL9J,2020-08-25,22
883,B074NYJL9J,2020-08-26,25
884,B074NYJL9J,2020-08-27,19
885,B074NYJL9J,2020-08-28,14
886,B074NYJL9J,2020-08-29,15
887,B074NYJL9J,2020-08-30,10
888,B074NYJL9J,2020-08-31,22
889,B074NYJL9J,2020-09-01,38
890,B074NYJL9J,2020-09-02,16
891,B074NYJL9J,2020-09-03,24
892,B074NYJL9J,2020-09-04,17
893,B074NYJL9J,2020-09-05,20
894,B074NYJL9J,2020-09-06,11
895,B074NYJL9J,2020-09-07,1
896,B074NYJL9J,2020-09-08,13
897,B074NYJL9J,2020-09-09,21
898,B074NYJL9J,2020-09-10,17
899,B074NYJL9J,2020-09-11,10
900,B074NYJL9J,2020-09-12,9
901,B074NYJL9J,2020-09-13,18
902,B074NYJL9J,2020-09-14,11
903,B074NYJL9J,2020-09-15,16
904,B074NYJL9J,2020-09-16,15
905,B074NYJL9J,2020-09-17,8
906,B074NYJL9J,2020-09-18,11
907,B074NYJL9J,2020-09-19,14
908,B074NYJL9J,2020-09-20,15
909,B074NYJL9J,2020-09-21,10
910,B074NYJL9J,2020-09-22,15
911,B074NYJL9J,2020-09-23,19
912,B074NYJL9J,2020-09-24,19
913,B074NYJL9J,2020-09-25,12
914,B074NYJL9J,2020-09-26,13
915,B074NYJL9J,2020-09-27,10
916,B074NYJL9J,2020-09-28,10
917,B074NYJL9J,2020-09-29,12
918,B074NYJL9J,2020-09-30,4
919,B074NYJL9J,2020-10-01,10
920,B074NYJL9J,2020-10-02,10
921,B074NYJL9J,2020-10-03,2
922,B074NYJL9J,2020-10-04,13
923,B074NYJL9J,2020-10-05,7
924,B074NYJL9J,2020-10-06,4
925,B074NYJL9J,2020-10-07,17
926,B074NYJL9J,2020-10-08,4
927,B074NYJL9J,2020-10-09,5
928,B074NYJL9J,2020-10-10,6
929,B074NYJL9J,2020-10-11,7
930,B074NYJL9J,2020-10-12,5
931,B074NYJL9J,2020-10-13,16
932,B074NYJL9J,2020-10-14,12
933,B074NYJL9J,2020-10-15,7
934,B074NYJL9J,2020-10-16,14
935,B074NYJL9J,2020-10-17,12
936,B074NYJL9J,2020-10-18,7
937,B074NYJL9J,2020-10-19,14
938,B074NYJL9J,2020-10-20,14
939,B074NYJL9J,2020-10-21,17
940,B074NYJL9J,2020-10-22,16
941,B074NYJL9J,2020-10-23,12
942,B074NYJL9J,2020-10-24,8
943,B074NYJL9J,2020-10-25,15
944,B074NYJL9J,2020-10-26,55
945,B074NYJL9J,2020-10-27,20
946,B074NYJL9J,2020-10-28,37
947,B074NYJL9J,2020-10-29,31
948,B074NYJL9J,2020-10-30,30
949,B074NYJL9J,2020-10-31,26
950,B074NYJL9J,2020-11-01,32
951,B074NYJL9J,2020-11-02,27
952,B074NYJL9J,2020-11-03,28
953,B074NYJL9J,2020-11-04,24
954,B074NYJL9J,2020-11-05,36
955,B074NYJL9J,2020-11-06,11
956,B074NYJL9J,2020-11-07,9
957,B074NYJL9J,2020-11-08,26
958,B074NYJL9J,2020-11-09,34
959,B074NYJL9J,2020-11-10,18
960,B074NYJL9J,2020-11-11,24
961,B074NYJL9J,2020-11-12,22
962,B074NYJL9J,2020-11-13,21
963,B074NYJL9J,2020-11-14,20
964,B074NYJL9J,2020-11-15,30
965,B074NYJL9J,2020-11-16,19
966,B074NYJL9J,2020-11-17,28
967,B074NYJL9J,2020-11-18,30
968,B074NYJL9J,2020-11-19,35
969,B074NYJL9J,2020-11-20,35
970,B074NYJL9J,2020-11-21,38
971,B074NYJL9J,2020-11-22,25
972,B074NYJL9J,2020-11-23,38
973,B074NYJL9J,2020-11-24,33
974,B074NYJL9J,2020-11-25,21
975,B074NYJL9J,2020-11-26,33
976,B074NYJL9J,2020-11-27,59
977,B074NYJL9J,2020-11-28,41
978,B074NYJL9J,2020-11-29,54
979,B074NYJL9J,2020-11-30,89
980,B074NYJL9J,2020-12-01,53
981,B074NYJL9J,2020-12-02,69
982,B074NYJL9J,2020-12-03,76
983,B074NYJL9J,2020-12-04,90
984,B074NYJL9J,2020-12-05,98
985,B074NYJL9J,2020-12-06,142
986,B074NYJL9J,2020-12-07,172
987,B074NYJL9J,2020-12-08,177
988,B074NYJL9J,2020-12-09,180
989,B074NYJL9J,2020-12-10,216
990,B074NYJL9J,2020-12-11,224
991,B074NYJL9J,2020-12-12,307
992,B074NYJL9J,2020-12-13,251
993,B074NYJL9J,2020-12-14,136
994,B074NYJL9J,2020-12-15,157
995,B074NYJL9J,2020-12-16,117
996,B074NYJL9J,2020-12-17,25
997,B074NYJL9J,2020-12-18,0
998,B074NYJL9J,2020-12-19,1
999,B074NYJL9J,2020-12-20,1
1000,B074NYJL9J,2020-12-21,-2
1001,B074NYJL9J,2020-12-22,3
1002,B074NYJL9J,2020-12-23,4
1003,B074NYJL9J,2020-12-24,0
1004,B074NYJL9J,2020-12-25,0
1005,B074NYJL9J,2020-12-26,1
1006,B074NYJL9J,2020-12-27,0
1007,B074NYJL9J,2020-12-28,-1
1008,B074NYJL9J,2020-12-29,1
1009,B074NYJL9J,2020-12-30,1
1010,B074NYJL9J,2020-12-31,2
1011,B074NYJL9J,2021-01-01,-1
1012,B074NYJL9J,2021-01-02,0
1013,B074NYJL9J,2021-01-03,3
1014,B074NYJL9J,2021-01-04,1
1015,B074NYJL9J,2021-01-05,4
1016,B074NYJL9J,2021-01-06,0
1017,B074NYJL9J,2021-01-07,1
1018,B074NYJL9J,2021-01-08,1
1019,B074NYJL9J,2021-01-09,1
1020,B074NYJL9J,2021-01-10,1
1021,B074NYJL9J,2021-01-11,1
1022,B074NYJL9J,2021-01-12,1
1023,B074NYJL9J,2021-01-13,4
1024,B074NYJL9J,2021-01-14,11
1025,B074NYJL9J,2021-01-15,9
1026,B074NYJL9J,2021-01-16,17
1027,B074NYJL9J,2021-01-17,14
1028,B074NYJL9J,2021-01-18,7
1029,B074NYJL9J,2021-01-19,12
1030,B074NYJL9J,2021-01-20,26
1031,B074NYJL9J,2021-01-21,21
1032,B074NYJL9J,2021-01-22,20
1033,B074NYJL9J,2021-01-23,31
1034,B074NYJL9J,2021-01-24,15
1035,B074NYJL9J,2021-01-25,18
1036,B074NYJL9J,2021-01-26,16
1037,B074NYJL9J,2021-01-28,4
1038,B074NYJL9J,2021-01-29,0
1039,B074NYJL9J,2021-01-30,0
1040,B074NYJL9J,2021-02-02,0
1041,B074NYJL9J,2021-02-04,1
1042,B074NYJL9J,2021-02-05,1
1043,B074NYJL9J,2021-02-06,2
1044,B074NYJL9J,2021-02-07,0
1045,B074NYJL9J,2021-02-08,1
1046,B074NYJL9J,2021-02-09,0
1047,B074NYJL9J,2021-02-10,2
1048,B074NYJL9J,2021-02-11,0
1049,B074NYJL9J,2021-02-12,1
1050,B074NYJL9J,2021-02-13,4
1051,B074NYJL9J,2021-02-14,0
1052,B074NYJL9J,2021-02-15,0
1053,B074NYJL9J,2021-02-16,0
1054,B074NYJL9J,2021-02-17,2
1055,B074NYJL9J,2021-02-18,0
1056,B074NYJL9J,2021-02-19,10
1057,B074NYJL9J,2021-02-20,6
1058,B074NYJL9J,2021-02-21,9
1059,B074NYJL9J,2021-02-22,6
1060,B074NYJL9J,2021-02-23,6
1061,B074NYJL9J,2021-02-24,8
1062,B074NYJL9J,2021-02-25,9
1063,B074NYJL9J,2021-02-26,9
1064,B074NYJL9J,2021-02-27,11
1065,B074NYJL9J,2021-02-28,6
1066,B074NYJL9J,2021-03-01,6
1067,B074NYJL9J,2021-03-02,4
1068,B074NYJL9J,2021-03-03,9
1069,B074NYJL9J,2021-03-04,8
1070,B074NYJL9J,2021-03-05,8
1071,B074NYJL9J,2021-03-06,8
1072,B074NYJL9J,2021-03-07,11
1073,B074NYJL9J,2021-03-08,3
1074,B074NYJL9J,2021-03-09,14
1075,B074NYJL9J,2021-03-10,12
1076,B074NYJL9J,2021-03-11,23
1077,B074NYJL9J,2021-03-12,10
1078,B074NYJL9J,2021-03-13,9
1079,B074NYJL9J,2021-03-14,21
1080,B074NYJL9J,2021-03-15,16
1081,B074NYJL9J,2021-03-16,20
1082,B074NYJL9J,2021-03-17,17
1083,B074NYJL9J,2021-03-18,22
1084,B074NYJL9J,2021-03-19,18
1085,B074NYJL9J,2021-03-20,14
1086,B074NYJL9J,2021-03-21,20
1087,B074NYJL9J,2021-03-22,21
1088,B074NYJL9J,2021-03-23,14
1089,B074NYJL9J,2021-03-24,15
1090,B074NYJL9J,2021-03-25,12
1091,B074NYJL9J,2021-03-26,4
1092,B074NYJL9J,2021-03-27,5
1093,B074NYJL9J,2021-03-28,12
1094,B074NYJL9J,2021-03-29,9
1095,B074NYJL9J,2021-03-30,5
1096,B074NYJL9J,2021-03-31,6
1097,B074NYJL9J,2021-04-01,18
1098,B074NYJL9J,2021-04-02,23
1099,B074NYJL9J,2021-04-03,18
1100,B074NYJL9J,2021-04-04,9
1101,B074NYJL9J,2021-04-05,11
1102,B074NYJL9J,2021-04-06,16
1103,B074NYJL9J,2021-04-07,18
1104,B074NYJL9J,2021-04-08,20
1105,B074NYJL9J,2021-04-09,10
1106,B074NYJL9J,2021-04-10,22
1107,B074NYJL9J,2021-04-11,17
1108,B074NYJL9J,2021-04-12,9
1109,B074NYJL9J,2021-04-13,20
1110,B074NYJL9J,2021-04-14,14
1111,B074NYJL9J,2021-04-15,32
1112,B074NYJL9J,2021-04-16,17
1113,B074NYJL9J,2021-04-17,14
1114,B074NYJL9J,2021-04-18,8
1115,B074NYJL9J,2021-04-19,20
1116,B074NYJL9J,2021-04-20,26
1117,B074NYJL9J,2021-04-21,19
1118,B074NYJL9J,2021-04-22,19
1119,B074NYJL9J,2021-04-23,19
1120,B074NYJL9J,2021-04-24,18
1121,B074NYJL9J,2021-04-25,14
1122,B074NYJL9J,2021-04-26,12
1123,B074NYJL9J,2021-04-27,13
1124,B074NYJL9J,2021-04-28,9
1125,B074NYJL9J,2021-04-29,7
1126,B074NYJL9J,2021-04-30,15
1127,B074NYJL9J,2021-05-01,14
1128,B074NYJL9J,2021-05-02,14
1129,B074NYJL9J,2021-05-03,24
1130,B074NYJL9J,2021-05-04,15
1131,B074NYJL9J,2021-05-05,16
1132,B074NYJL9J,2021-05-06,14
1133,B074NYJL9J,2021-05-07,12
1134,B074NYJL9J,2021-05-08,12
1135,B074NYJL9J,2021-05-09,6
1136,B074NYJL9J,2021-05-10,12
1137,B074NYJL9J,2021-05-11,10
1138,B074NYJL9J,2021-05-12,10
1139,B074NYJL9J,2021-05-13,11
1140,B074NYJL9J,2021-05-14,14
1141,B074NYJL9J,2021-05-15,10
1142,B074NYJL9J,2021-05-16,19
1143,B074NYJL9J,2021-05-17,16
1144,B074NYJL9J,2021-05-18,11
1145,B074NYJL9J,2021-05-19,18
1146,B074NYJL9J,2021-05-20,23
1147,B074NYJL9J,2021-05-21,16
1148,B074NYJL9J,2021-05-22,11
1149,B074NYJL9J,2021-05-23,10
1150,B074NYJL9J,2021-05-24,7
1151,B074NYJL9J,2021-05-25,10
1152,B074NYJL9J,2021-05-26,3
1153,B074NYJL9J,2021-05-27,7
1154,B074NYJL9J,2021-05-28,11
1155,B074NYJL9J,2021-05-29,9
1156,B074NYJL9J,2021-05-30,13
1157,B074NYJL9J,2021-05-31,10
1158,B074NYJL9J,2021-06-01,3
1159,B074NYJL9J,2021-06-02,7
1160,B074NYJL9J,2021-06-03,6
1161,B074NYJL9J,2021-06-04,10
1162,B074NYJL9J,2021-06-05,19
1163,B074NYJL9J,2021-06-06,10
1164,B074NYJL9J,2021-06-07,19
1165,B074NYJL9J,2021-06-08,13
1166,B074NYJL9J,2021-06-09,20
1167,B074NYJL9J,2021-06-10,27
1168,B074NYJL9J,2021-06-11,16
1169,B074NYJL9J,2021-06-12,17
1170,B074NYJL9J,2021-06-13,15
1171,B074NYJL9J,2021-06-14,33
1172,B074NYJL9J,2021-06-15,39
1173,B074NYJL9J,2021-06-16,30
1174,B074NYJL9J,2021-06-17,28
1175,B074NYJL9J,2021-06-18,33
1176,B074NYJL9J,2021-06-19,19
1177,B074NYJL9J,2021-06-20,17
1178,B074NYJL9J,2021-06-21,24
1179,B074NYJL9J,2021-06-22,30
1180,B074NYJL9J,2021-06-23,27
1181,B074NYJL9J,2021-06-24,40
1182,B074NYJL9J,2021-06-25,26
1183,B074NYJL9J,2021-06-26,34
1184,B074NYJL9J,2021-06-27,24
1185,B074NYJL9J,2021-06-28,28
1186,B074NYJL9J,2021-06-29,33
1187,B074NYJL9J,2021-06-30,36
1188,B074NYJL9J,2021-07-01,36
1189,B074NYJL9J,2021-07-02,21
1190,B074NYJL9J,2021-07-03,19
1191,B074NYJL9J,2021-07-04,13
1192,B074NYJL9J,2021-07-05,14
1193,B074NYJL9J,2021-07-06,16
1194,B074NYJL9J,2021-07-07,7
1195,B074NYJL9J,2021-07-08,13
1196,B074NYJL9J,2021-07-09,12
1197,B074NYJL9J,2021-07-10,10
1198,B074NYJL9J,2021-07-11,5
1199,B074NYJL9J,2021-07-12,12
1200,B074NYJL9J,2021-07-13,13
1201,B074NYJL9J,2021-07-14,9
1202,B074NYJL9J,2021-07-15,9
1203,B074NYJL9J,2021-07-16,16
1204,B074NYJL9J,2021-07-17,28
1205,B074NYJL9J,2021-07-18,16
1206,B074NYJL9J,2021-07-19,23
1207,B074NYJL9J,2021-07-20,14
1208,B074NYJL9J,2021-07-21,15
1209,B074NYJL9J,2021-07-22,22
1210,B074NYJL9J,2021-07-23,25
1211,B074NYJL9J,2021-07-24,12
1212,B074NYJL9J,2021-07-25,23
1213,B074NYJL9J,2021-07-26,23
1214,B074NYJL9J,2021-07-27,43
1215,B074NYJL9J,2021-07-28,19
1216,B074NYJL9J,2021-07-29,17
1217,B074NYJL9J,2021-07-30,23
1218,B074NYJL9J,2021-07-31,20
1219,B074NYJL9J,2021-08-01,19
1220,B074NYJL9J,2021-08-02,10
1221,B074NYJL9J,2021-08-03,13
1222,B074NYJL9J,2021-08-04,19
1223,B074NYJL9J,2021-08-05,8
1224,B074NYJL9J,2021-08-06,18
1225,B074NYJL9J,2021-08-07,24
1226,B074NYJL9J,2021-08-08,8
1227,B074NYJL9J,2021-08-09,15
1228,B074NYJL9J,2021-08-10,16
1229,B074NYJL9J,2021-08-11,12
1230,B074NYJL9J,2021-08-12,10
1231,B074NYJL9J,2021-08-13,14
1232,B074NYJL9J,2021-08-14,5
1233,B074NYJL9J,2021-08-15,16
1234,B074NYJL9J,2021-08-16,18
1235,B074NYJL9J,2021-08-17,13
1236,B074NYJL9J,2021-08-18,24
1237,B074NYJL9J,2021-08-19,12
1238,B074NYJL9J,2021-08-20,6
1239,B074NYJL9J,2021-08-21,10
1240,B074NYJL9J,2021-08-22,5
1241,B076DZJSHL,2019-12-02,4
1242,B076DZJSHL,2019-12-03,4
1243,B076DZJSHL,2019-12-04,2
1244,B076DZJSHL,2019-12-05,1
1245,B076DZJSHL,2019-12-06,4
1246,B076DZJSHL,2019-12-07,0
1247,B076DZJSHL,2019-12-08,2
1248,B076DZJSHL,2019-12-09,3
1249,B076DZJSHL,2019-12-10,2
1250,B076DZJSHL,2019-12-11,3
1251,B076DZJSHL,2019-12-12,3
1252,B076DZJSHL,2019-12-13,2
1253,B076DZJSHL,2019-12-14,2
1254,B076DZJSHL,2019-12-15,7
1255,B076DZJSHL,2019-12-16,8
1256,B076DZJSHL,2019-12-17,2
1257,B076DZJSHL,2019-12-18,0
1258,B076DZJSHL,2019-12-19,3
1259,B076DZJSHL,2019-12-20,1
1260,B076DZJSHL,2019-12-21,1
1261,B076DZJSHL,2019-12-22,1
1262,B076DZJSHL,2019-12-23,0
1263,B076DZJSHL,2019-12-24,2
1264,B076DZJSHL,2019-12-25,1
1265,B076DZJSHL,2019-12-26,2
1266,B076DZJSHL,2019-12-27,3
1267,B076DZJSHL,2019-12-28,0
1268,B076DZJSHL,2019-12-29,1
1269,B076DZJSHL,2019-12-30,6
1270,B076DZJSHL,2019-12-31,2
1271,B076DZJSHL,2020-01-01,0
1272,B076DZJSHL,2020-01-02,4
1273,B076DZJSHL,2020-01-03,2
1274,B076DZJSHL,2020-01-04,2
1275,B076DZJSHL,2020-01-05,1
1276,B076DZJSHL,2020-01-06,2
1277,B076DZJSHL,2020-01-07,4
1278,B076DZJSHL,2020-01-08,4
1279,B076DZJSHL,2020-01-09,5
1280,B076DZJSHL,2020-01-10,1
1281,B076DZJSHL,2020-01-11,1
1282,B076DZJSHL,2020-01-12,2
1283,B076DZJSHL,2020-01-13,0
1284,B076DZJSHL,2020-01-14,1
1285,B076DZJSHL,2020-01-15,1
1286,B076DZJSHL,2020-01-16,0
1287,B076DZJSHL,2020-01-17,3
1288,B076DZJSHL,2020-01-18,2
1289,B076DZJSHL,2020-01-19,3
1290,B076DZJSHL,2020-01-20,2
1291,B076DZJSHL,2020-01-21,2
1292,B076DZJSHL,2020-01-22,5
1293,B076DZJSHL,2020-01-23,5
1294,B076DZJSHL,2020-01-24,2
1295,B076DZJSHL,2020-01-25,2
1296,B076DZJSHL,2020-01-26,4
1297,B076DZJSHL,2020-01-27,3
1298,B076DZJSHL,2020-01-28,4
1299,B076DZJSHL,2020-01-29,6
1300,B076DZJSHL,2020-01-30,5
1301,B076DZJSHL,2020-01-31,5
1302,B076DZJSHL,2020-02-01,4
1303,B076DZJSHL,2020-02-02,6
1304,B076DZJSHL,2020-02-03,2
1305,B076DZJSHL,2020-02-04,4
1306,B076DZJSHL,2020-02-05,1
1307,B076DZJSHL,2020-02-06,4
1308,B076DZJSHL,2020-02-07,1
1309,B076DZJSHL,2020-02-08,2
1310,B076DZJSHL,2020-02-09,1
1311,B076DZJSHL,2020-02-10,1
1312,B076DZJSHL,2020-02-11,3
1313,B076DZJSHL,2020-02-12,1
1314,B076DZJSHL,2020-02-13,3
1315,B076DZJSHL,2020-02-14,2
1316,B076DZJSHL,2020-02-15,1
1317,B076DZJSHL,2020-02-16,1
1318,B076DZJSHL,2020-02-17,1
1319,B076DZJSHL,2020-02-18,0
1320,B076DZJSHL,2020-02-19,1
1321,B076DZJSHL,2020-02-20,2
1322,B076DZJSHL,2020-02-21,1
1323,B076DZJSHL,2020-02-22,1
1324,B076DZJSHL,2020-02-23,1
1325,B076DZJSHL,2020-02-24,2
1326,B076DZJSHL,2020-02-25,2
1327,B076DZJSHL,2020-02-26,1
1328,B076DZJSHL,2020-02-27,0
1329,B076DZJSHL,2020-02-28,0
1330,B076DZJSHL,2020-02-29,1
1331,B076DZJSHL,2020-03-01,1
1332,B076DZJSHL,2020-03-02,0
1333,B076DZJSHL,2020-03-03,2
1334,B076DZJSHL,2020-03-04,2
1335,B076DZJSHL,2020-03-05,3
1336,B076DZJSHL,2020-03-06,2
1337,B076DZJSHL,2020-03-07,2
1338,B076DZJSHL,2020-03-08,5
1339,B076DZJSHL,2020-03-09,1
1340,B076DZJSHL,2020-03-10,1
1341,B076DZJSHL,2020-03-11,0
1342,B076DZJSHL,2020-03-12,2
1343,B076DZJSHL,2020-03-13,2
1344,B076DZJSHL,2020-03-14,1
1345,B076DZJSHL,2020-03-15,0
1346,B076DZJSHL,2020-03-16,2
1347,B076DZJSHL,2020-03-17,1
1348,B076DZJSHL,2020-03-18,0
1349,B076DZJSHL,2020-03-19,1
1350,B076DZJSHL,2020-03-20,3
1351,B076DZJSHL,2020-03-21,0
1352,B076DZJSHL,2020-03-22,0
1353,B076DZJSHL,2020-03-23,1
1354,B076DZJSHL,2020-03-24,1
1355,B076DZJSHL,2020-03-25,2
1356,B076DZJSHL,2020-03-26,0
1357,B076DZJSHL,2020-03-27,1
1358,B076DZJSHL,2020-03-28,3
1359,B076DZJSHL,2020-03-29,6
1360,B076DZJSHL,2020-03-30,1
1361,B076DZJSHL,2020-03-31,9
1362,B076DZJSHL,2020-04-01,3
1363,B076DZJSHL,2020-04-02,5
1364,B076DZJSHL,2020-04-03,4
1365,B076DZJSHL,2020-04-04,1
1366,B076DZJSHL,2020-04-05,4
1367,B076DZJSHL,2020-04-06,5
1368,B076DZJSHL,2020-04-07,5
1369,B076DZJSHL,2020-04-08,3
1370,B076DZJSHL,2020-04-09,0
1371,B076DZJSHL,2020-04-10,1
1372,B076DZJSHL,2020-04-11,3
1373,B076DZJSHL,2020-04-12,0
1374,B076DZJSHL,2020-04-13,0
1375,B076DZJSHL,2020-04-14,5
